Experiment Type,Preconditioning/RateofConv,Derivative,Perturbation,Execution Time,Iterations,F(x),Norm Gradient(x),Experimental Order of Convergence,Converged
fixed,superlinear,adaptive_forward,0.01,22.20871615409851,17,0.0012870715187648378,0.0004821536468307341,nan,False
fixed,superlinear,adaptive_forward,0.0001,3.2202494144439697,14,2.2944047952390587e-06,8.606486250162519e-06,0.9898066045015307,True
fixed,superlinear,adaptive_forward,1e-06,22.656612396240234,9,3.0001312123966506,0.47037138787503147,nan,False
fixed,superlinear,adaptive_forward,1e-08,20.12421154975891,79,1.0101726383397913,0.0949641765319194,nan,False
fixed,superlinear,adaptive_forward,1e-10,20.21186399459839,111,1.7826307667793044,0.12679119176404186,nan,False
fixed,superlinear,adaptive_forward,1e-12,20.009751319885254,110,1.792452134442959,0.1281585195150994,nan,False
fixed,superlinear,adaptive_backward,0.01,20.168428421020508,48,0.0011352705463298842,0.002545896455455135,nan,False
fixed,superlinear,adaptive_backward,0.0001,21.418774127960205,19,6.802053894129241e-07,2.1583184363069397e-05,nan,False
fixed,superlinear,adaptive_backward,1e-06,20.137573719024658,10,1.7714242681013177,0.35035908046495795,nan,False
fixed,superlinear,adaptive_backward,1e-08,21.24524450302124,43,1.410126356886581,0.6280879966977744,nan,False
fixed,superlinear,adaptive_backward,1e-10,20.128183841705322,119,1.5758419123011778,0.1113849783111028,nan,False
fixed,superlinear,adaptive_backward,1e-12,20.322620630264282,107,1.8014859685388347,0.1278278321712049,nan,False
fixed,superlinear,adaptive_central,0.01,6.193178653717041,15,8.632170744221189e-08,3.253002547645441e-06,0.9805953168876681,True
fixed,superlinear,adaptive_central,0.0001,5.254677057266235,14,8.520048276147606e-07,9.936871424382707e-06,0.9998412371678195,True
fixed,superlinear,adaptive_central,1e-06,20.62418222427368,13,0.0001580582353730291,0.000724264718017147,nan,False
fixed,superlinear,adaptive_central,1e-08,22.9672429561615,9,3.7286727361617484,0.6965368032627732,nan,False
fixed,superlinear,adaptive_central,1e-10,20.192671298980713,73,2.0466113704328457,0.15294623509116573,nan,False
fixed,superlinear,adaptive_central,1e-12,20.130980968475342,69,2.151847695837937,0.1696878114235162,nan,False
fixed,superlinear,exact,nan,0.07442975044250488,24,3.040796365927015e-13,3.6440119153575143e-06,-3.181490603154819,True
fixed,superlinear,forward,0.01,20.319743871688843,54,0.0008509103739357311,0.0011112002886183277,nan,False
fixed,superlinear,forward,0.0001,3.1485495567321777,14,2.287529847382179e-06,8.715682410338156e-06,0.9828675785208738,True
fixed,superlinear,forward,1e-06,22.820621252059937,12,0.02927231869429459,0.02945059291545722,nan,False
fixed,superlinear,forward,1e-08,22.22176957130432,27,1.5215249226905583,0.14186575695543857,nan,False
fixed,superlinear,forward,1e-10,20.081688165664673,98,1.4837896040016672,0.10771647562068826,nan,False
fixed,superlinear,forward,1e-12,20.037598371505737,109,1.7203453259678472,0.12058473632880036,nan,False
fixed,superlinear,backward,0.01,20.05323600769043,59,0.001145650949395896,0.0023681900502947,nan,False
fixed,superlinear,backward,0.0001,21.29766321182251,19,6.801669777611791e-07,2.1535608776667975e-05,nan,False
fixed,superlinear,backward,1e-06,23.61217427253723,12,0.0737994056497368,0.05621575435640905,nan,False
fixed,superlinear,backward,1e-08,21.09999966621399,21,1.9844091151878016,0.20728896173469671,nan,False
fixed,superlinear,backward,1e-10,20.086533069610596,114,1.690240907065698,0.11785304333062507,nan,False
fixed,superlinear,backward,1e-12,20.083765983581543,104,1.8314124514375267,0.1308941175167744,nan,False
fixed,superlinear,central,0.01,6.126176595687866,15,8.640844313069355e-08,3.254715791563855e-06,0.9805980917450748,True
fixed,superlinear,central,0.0001,5.199328184127808,14,8.51819617114352e-07,9.936020954796093e-06,1.0003737596326567,True
fixed,superlinear,central,1e-06,20.529536724090576,11,0.00035727914505248625,0.0018065071425189027,nan,False
fixed,superlinear,central,1e-08,21.889238834381104,5,15.10905522611738,1.9410159380186172,nan,False
fixed,superlinear,central,1e-10,20.12669563293457,70,1.795103379530857,0.12303705743317342,nan,False
fixed,superlinear,central,1e-12,20.05632519721985,74,1.8998927613195702,0.1371354203177508,nan,False
fixed,quadratic,adaptive_forward,0.01,21.087120294570923,15,0.0012863385859908849,0.0004963609139145397,nan,False
fixed,quadratic,adaptive_forward,0.0001,7.095523118972778,14,1.9837516757608373e-06,7.294995976405909e-06,0.9963902493363161,True
fixed,quadratic,adaptive_forward,1e-06,22.300217390060425,9,3.0001312123966506,0.47037138787503147,nan,False
fixed,quadratic,adaptive_forward,1e-08,20.093239784240723,80,1.0101111517530794,0.0949466619304311,nan,False
fixed,quadratic,adaptive_forward,1e-10,20.156799793243408,111,1.7826307667793044,0.12679119176404186,nan,False
fixed,quadratic,adaptive_forward,1e-12,20.203160524368286,111,1.7924521339052253,0.12784691707323712,nan,False
fixed,quadratic,adaptive_backward,0.01,20.49984335899353,38,0.0009288702661960802,0.002256404882758707,nan,False
fixed,quadratic,adaptive_backward,0.0001,23.159698009490967,18,2.0166106455106925e-06,9.800917907513576e-06,nan,False
fixed,quadratic,adaptive_backward,1e-06,22.540771961212158,10,1.0596791136069033,0.25477263105427284,nan,False
fixed,quadratic,adaptive_backward,1e-08,21.23431158065796,43,1.410126356886581,0.6280879966977744,nan,False
fixed,quadratic,adaptive_backward,1e-10,20.009308099746704,118,1.5883587846254645,0.11203954712376236,nan,False
fixed,quadratic,adaptive_backward,1e-12,20.32696795463562,107,1.8014859685388347,0.1278278321712049,nan,False
fixed,quadratic,adaptive_central,0.01,6.875339984893799,14,3.369321856539633e-07,7.262466437109369e-06,0.9930287641266677,True
fixed,quadratic,adaptive_central,0.0001,9.893702030181885,14,4.842394793746425e-07,6.850298451759507e-06,1.0000147584425176,True
fixed,quadratic,adaptive_central,1e-06,27.020581245422363,10,0.003966307215326795,0.01274879004502939,nan,False
fixed,quadratic,adaptive_central,1e-08,22.8902690410614,9,3.7286727361617484,0.6965368032627732,nan,False
fixed,quadratic,adaptive_central,1e-10,20.19177794456482,72,2.0466165452532894,0.15293402789741584,nan,False
fixed,quadratic,adaptive_central,1e-12,20.22713351249695,69,2.151847695837937,0.1696878114235162,nan,False
fixed,quadratic,exact,nan,0.07508635520935059,24,4.61330341411516e-15,2.8386754658350172e-06,-0.04254138023931439,True
fixed,quadratic,forward,0.01,22.283684492111206,16,0.0012957518461125753,0.0005479610707426368,nan,False
fixed,quadratic,forward,0.0001,8.175338745117188,14,1.9855422239273006e-06,7.337906812426543e-06,0.9818464787956241,True
fixed,quadratic,forward,1e-06,22.363502502441406,10,0.4838562205163185,0.19480930627042164,nan,False
fixed,quadratic,forward,1e-08,22.345611572265625,27,1.5215249226905583,0.14186575695543857,nan,False
fixed,quadratic,forward,1e-10,20.017654418945312,97,1.4837918591861203,0.1077110968381632,nan,False
fixed,quadratic,forward,1e-12,20.004862308502197,109,1.7203453259678472,0.12058473632880036,nan,False
fixed,quadratic,backward,0.01,20.1332106590271,46,0.0010099499980192252,0.0017146545921590968,nan,False
fixed,quadratic,backward,0.0001,21.33375096321106,18,2.0208632574898896e-06,9.735560203545383e-06,nan,False
fixed,quadratic,backward,1e-06,23.28224229812622,10,0.4419134231771781,0.21131474791561983,nan,False
fixed,quadratic,backward,1e-08,21.157941341400146,21,1.9844091151878016,0.20728896173469671,nan,False
fixed,quadratic,backward,1e-10,20.005939245224,113,1.7042862600617663,0.11873161029553647,nan,False
fixed,quadratic,backward,1e-12,20.190319061279297,104,1.8314124514375267,0.1308941175167744,nan,False
fixed,quadratic,central,0.01,6.795694351196289,14,3.3700094805991203e-07,7.263632881803006e-06,0.9930303984367422,True
fixed,quadratic,central,0.0001,9.711917638778687,14,4.842701309656585e-07,6.8490012496082855e-06,0.9999629863350661,True
fixed,quadratic,central,1e-06,23.513731718063354,9,0.0021022394509662297,0.006092069127335566,nan,False
fixed,quadratic,central,1e-08,21.79506230354309,5,15.10905522611738,1.9410159380186172,nan,False
fixed,quadratic,central,1e-10,20.217642068862915,71,1.7951029445303681,0.12303305941269904,nan,False
fixed,quadratic,central,1e-12,20.235427141189575,75,1.8998927613147094,0.13374690478173676,nan,False
sampled,superlinear,adaptive_forward,0.01,23.37489151954651,17,0.0012870715187648378,0.0004821536468307341,nan,False
sampled,superlinear,adaptive_forward,0.0001,3.4090020656585693,14,2.2944047952390587e-06,8.606486250162519e-06,0.9898066045015307,True
sampled,superlinear,adaptive_forward,1e-06,23.85762858390808,9,3.0001312123966506,0.47037138787503147,nan,False
sampled,superlinear,adaptive_forward,1e-08,20.12325954437256,73,1.1009266569990672,0.10311871501473384,nan,False
sampled,superlinear,adaptive_forward,1e-10,20.146119594573975,103,1.833019526434206,0.13174186315443231,nan,False
sampled,superlinear,adaptive_forward,1e-12,20.01734733581543,102,1.8776690320635274,0.13538244938969657,nan,False
sampled,superlinear,adaptive_backward,0.01,20.001206398010254,45,0.0011352705463298844,0.002545896455455021,nan,False
sampled,superlinear,adaptive_backward,0.0001,23.006553649902344,19,6.802053894129241e-07,2.1583184363069397e-05,nan,False
sampled,superlinear,adaptive_backward,1e-06,21.69098138809204,10,1.7714242681013177,0.35035908046495795,nan,False
sampled,superlinear,adaptive_backward,1e-08,22.651087522506714,43,1.410126356886581,0.6280879966977744,nan,False
sampled,superlinear,adaptive_backward,1e-10,20.232993364334106,111,1.6532768685673445,0.11556520912580362,nan,False
sampled,superlinear,adaptive_backward,1e-12,20.106499195098877,100,1.851030143008216,0.1292458189234755,nan,False
sampled,superlinear,adaptive_central,0.01,6.595010042190552,15,8.632170744221189e-08,3.253002547645441e-06,0.9805953168876681,True
sampled,superlinear,adaptive_central,0.0001,5.632054567337036,14,8.520048276147606e-07,9.936871424382707e-06,0.9998412371678195,True
sampled,superlinear,adaptive_central,1e-06,22.07719349861145,13,0.0001580582353730291,0.000724264718017147,nan,False
sampled,superlinear,adaptive_central,1e-08,24.59348225593567,9,3.7286727361617484,0.6965368032627732,nan,False
sampled,superlinear,adaptive_central,1e-10,20.069921255111694,68,2.0959158475911486,0.15949958981161036,nan,False
sampled,superlinear,adaptive_central,1e-12,20.00247311592102,65,2.1811701553549154,0.17337988847696154,nan,False
sampled,superlinear,exact,nan,0.07897567749023438,24,3.040796365927015e-13,3.6440119153575143e-06,-3.181490603154819,True
sampled,superlinear,forward,0.01,20.18615221977234,54,0.0008509103739357311,0.0011112002886183277,nan,False
sampled,superlinear,forward,0.0001,3.180760145187378,14,2.287529847382179e-06,8.715682410338156e-06,0.9828675785208738,True
sampled,superlinear,forward,1e-06,22.459694623947144,12,0.02927231869429459,0.02945059291545722,nan,False
sampled,superlinear,forward,1e-08,22.294434785842896,27,1.5215249226905583,0.14186575695543857,nan,False
sampled,superlinear,forward,1e-10,20.080671072006226,98,1.4837896040016672,0.10771647562068826,nan,False
sampled,superlinear,forward,1e-12,20.14463496208191,111,1.7203453259453907,0.12047715481877536,nan,False
sampled,superlinear,backward,0.01,20.281675577163696,60,0.001145650949395896,0.002368190050294667,nan,False
sampled,superlinear,backward,0.0001,21.132173776626587,19,6.801669777611791e-07,2.1535608776667975e-05,nan,False
sampled,superlinear,backward,1e-06,23.423044204711914,12,0.0737994056497368,0.05621575435640905,nan,False
sampled,superlinear,backward,1e-08,20.861981630325317,21,1.9844091151878016,0.20728896173469671,nan,False
sampled,superlinear,backward,1e-10,20.016741275787354,116,1.6627678723749573,0.1161231877673129,nan,False
sampled,superlinear,backward,1e-12,20.027741193771362,104,1.8314124514375267,0.1308941175167744,nan,False
sampled,superlinear,central,0.01,6.0678465366363525,15,8.640844313069355e-08,3.254715791563855e-06,0.9805980917450748,True
sampled,superlinear,central,0.0001,5.240628957748413,14,8.51819617114352e-07,9.936020954796093e-06,1.0003737596326567,True
sampled,superlinear,central,1e-06,20.190784454345703,11,0.00035727914505248625,0.0018065071425189027,nan,False
sampled,superlinear,central,1e-08,21.793988466262817,5,15.10905522611738,1.9410159380186172,nan,False
sampled,superlinear,central,1e-10,20.146435499191284,71,1.7951029445303681,0.12303305941269904,nan,False
sampled,superlinear,central,1e-12,20.435111045837402,76,1.8998927531647805,0.13499663725105454,nan,False
sampled,quadratic,adaptive_forward,0.01,22.50681972503662,15,0.0012863385859908849,0.0004963609139145397,nan,False
sampled,quadratic,adaptive_forward,0.0001,7.685001611709595,14,1.9837516757608373e-06,7.294995976405909e-06,0.9963902493363161,True
sampled,quadratic,adaptive_forward,1e-06,23.872967958450317,9,3.0001312123966506,0.47037138787503147,nan,False
sampled,quadratic,adaptive_forward,1e-08,20.11931824684143,73,1.1009266569990672,0.10311871501473384,nan,False
sampled,quadratic,adaptive_forward,1e-10,20.14479899406433,104,1.8330195033214065,0.13173567163302777,nan,False
sampled,quadratic,adaptive_forward,1e-12,20.145166873931885,102,1.8776690320635274,0.13538244938969657,nan,False
sampled,quadratic,adaptive_backward,0.01,20.41439700126648,36,0.0009288702661960795,0.0022564048827587407,nan,False
sampled,quadratic,adaptive_backward,0.0001,20.887582302093506,17,2.171316997724769e-06,1.8714360171284254e-05,nan,False
sampled,quadratic,adaptive_backward,1e-06,20.106672525405884,9,1.0780706042107464,0.25375618719832427,nan,False
sampled,quadratic,adaptive_backward,1e-08,22.65686821937561,43,1.410126356886581,0.6280879966977744,nan,False
sampled,quadratic,adaptive_backward,1e-10,20.028638124465942,111,1.6532768685673445,0.11556520912580362,nan,False
sampled,quadratic,adaptive_backward,1e-12,20.03858995437622,100,1.851030143008216,0.1292458189234755,nan,False
sampled,quadratic,adaptive_central,0.01,7.388991117477417,14,3.369321856539633e-07,7.262466437109369e-06,0.9930287641266677,True
sampled,quadratic,adaptive_central,0.0001,10.512755870819092,14,4.842394793746425e-07,6.850298451759507e-06,1.0000147584425176,True
sampled,quadratic,adaptive_central,1e-06,21.206992864608765,9,0.004377791106005392,0.014588876853252056,nan,False
sampled,quadratic,adaptive_central,1e-08,24.430988550186157,9,3.7286727361617484,0.6965368032627732,nan,False
sampled,quadratic,adaptive_central,1e-10,20.088505268096924,69,2.0707478630656517,0.15610935946112914,nan,False
sampled,quadratic,adaptive_central,1e-12,20.235141038894653,66,2.181170155130674,0.17311473388038798,nan,False
sampled,quadratic,exact,nan,0.0766606330871582,24,4.61330341411516e-15,2.8386754658350172e-06,-0.04254138023931439,True
sampled,quadratic,forward,0.01,21.756537437438965,16,0.0012957518461125753,0.0005479610707426368,nan,False
sampled,quadratic,forward,0.0001,8.025256633758545,14,1.9855422239273006e-06,7.337906812426543e-06,0.9818464787956241,True
sampled,quadratic,forward,1e-06,21.78121018409729,10,0.4838562205163185,0.19480930627042164,nan,False
sampled,quadratic,forward,1e-08,22.243522882461548,27,1.5215249226905583,0.14186575695543857,nan,False
