Experiment Type,Preconditioning/RateofConv,Derivative,Perturbation,Execution Time,Iterations,F(x),Norm Gradient(x),Experimental Order of Convergence,Converged
fixed,yes,adaptive_forward,0.01,81.2997989654541,28,8.82439293533687,0.7300180358483073,nan,False
fixed,yes,adaptive_forward,0.0001,81.41219115257263,28,8.892443397326582e-05,0.006197148620331238,nan,False
fixed,yes,adaptive_forward,1e-06,32.114593744277954,11,3.770421776978104e-09,8.821046817055296e-06,1.081463832993302,True
fixed,yes,adaptive_forward,1e-08,80.93838691711426,22,50034.08532456813,2925.19411247131,nan,False
fixed,yes,adaptive_forward,1e-10,79.822016954422,19,50412.67564189999,2940.540951785242,nan,False
fixed,yes,adaptive_forward,1e-12,80.56815004348755,18,50412.723115496934,2911.5196920926765,nan,False
fixed,yes,adaptive_backward,0.01,81.07701086997986,28,0.007596435166678186,8.979418926888545,nan,False
fixed,yes,adaptive_backward,0.0001,79.94930791854858,27,1.3436257954629716e-05,0.012617647024298453,nan,False
fixed,yes,adaptive_backward,1e-06,80.630774974823,27,1.7817898206071412e-10,3.4530585721772526e-05,nan,False
fixed,yes,adaptive_backward,1e-08,81.88589477539062,23,49963.52576066306,2922.2532574452152,nan,False
fixed,yes,adaptive_backward,1e-10,81.96934866905212,10,50412.692663473455,2940.540951785242,nan,False
fixed,yes,adaptive_backward,1e-12,81.81124258041382,13,50412.72311642155,2911.437868375453,nan,False
fixed,yes,adaptive_central,0.01,79.69729518890381,19,1.530928366399508e-06,0.06550478740778053,nan,False
fixed,yes,adaptive_central,0.0001,52.352415561676025,12,3.706995389296325e-13,8.293546017707248e-06,0.9942898820430296,True
fixed,yes,adaptive_central,1e-06,51.47234320640564,12,1.1966556426758856e-13,8.481743603698558e-07,0.9912461534459398,True
fixed,yes,adaptive_central,1e-08,83.63036060333252,17,49283.422537630046,2894.0416455836767,nan,False
fixed,yes,adaptive_central,1e-10,80.28083109855652,17,50412.5595874242,2940.541315677734,nan,False
fixed,yes,adaptive_central,1e-12,84.06117749214172,18,50412.7231043664,2970.0437591698715,nan,False
fixed,yes,exact,nan,17.893486261367798,12,2.980478722470496e-11,3.5055116254490573e-06,1.0000257557144943,True
fixed,yes,forward,0.01,80.43754601478577,28,8.82439293533687,0.7300180358483073,nan,False
fixed,yes,forward,0.0001,80.03731608390808,28,8.892443397326582e-05,0.006197148620331238,nan,False
fixed,yes,forward,1e-06,31.52846336364746,11,3.770421776978104e-09,8.821046817055296e-06,1.081463832993302,True
fixed,yes,forward,1e-08,80.62101531028748,22,50034.08532456813,2925.19411247131,nan,False
fixed,yes,forward,1e-10,82.36051297187805,16,50412.68419001798,2940.541102113129,nan,False
fixed,yes,forward,1e-12,79.61135149002075,18,50412.723115496934,2911.5196920926765,nan,False
fixed,yes,backward,0.01,80.02448582649231,28,0.01084453285603669,8.861687346846832,nan,False
fixed,yes,backward,0.0001,80.03935122489929,28,1.3441737711238824e-05,0.012616572229450609,nan,False
