Experiment Type,Preconditioning/RateofConv,Derivative,Perturbation,Execution Time,Iterations,F(x),Norm Gradient(x),Experimental Order of Convergence,Converged
fixed,no,adaptive_forward,0.01,20.10160231590271,83,0.8800825093820779,0.23349425827649958,nan,False
fixed,no,adaptive_forward,0.0001,20.124732971191406,85,8.9052760084814e-06,0.0019582521956581674,nan,False
fixed,no,adaptive_forward,1e-06,2.811789035797119,11,4.245991278204821e-10,9.628897006757979e-07,1.0872574324004323,True
fixed,no,adaptive_forward,1e-08,20.017688035964966,81,3255.434210423894,684.8828781883967,nan,False
fixed,no,adaptive_forward,1e-10,20.139978408813477,82,5055.317783610625,932.8795682103777,nan,False
fixed,no,adaptive_forward,1e-12,20.160547971725464,82,5055.565296871371,923.7614607361263,nan,False
fixed,no,adaptive_backward,0.01,20.08091139793396,83,0.0008755261421417909,2.8446621718818834,nan,False
fixed,no,adaptive_backward,0.0001,20.171799182891846,84,1.3394562771537189e-06,0.003993260204182459,nan,False
fixed,no,adaptive_backward,1e-06,20.11308264732361,84,4.263996893890465e-12,1.132934626657257e-05,nan,False
fixed,no,adaptive_backward,1e-08,20.19572377204895,83,3086.1154691306747,659.5461076551528,nan,False
fixed,no,adaptive_backward,1e-10,20.0699245929718,75,5055.410813379363,932.8790771579854,nan,False
fixed,no,adaptive_backward,1e-12,20.01860761642456,74,5055.56530764232,930.844167653395,nan,False
fixed,no,adaptive_central,0.01,20.193041801452637,46,1.572100007672184e-07,0.02068033412031734,nan,False
fixed,no,adaptive_central,0.0001,5.140763521194458,12,3.675873124624761e-14,2.613751723407013e-06,0.9937043455524628,True
fixed,no,adaptive_central,1e-06,4.838130235671997,11,3.5198440400293084e-11,7.807915746384594e-06,0.9923586222864654,True
fixed,no,adaptive_central,1e-08,20.219139099121094,46,2473.21201967136,565.2281935486823,nan,False
fixed,no,adaptive_central,1e-10,20.02912974357605,45,5055.167406950772,933.0020856517879,nan,False
fixed,no,adaptive_central,1e-12,20.22882628440857,46,5055.565289317588,928.5496613882796,nan,False
fixed,no,exact,nan,0.1636652946472168,11,7.596688044523078e-11,7.061896060538673e-06,1.0001030364248258,True
fixed,no,forward,0.01,20.18211269378662,86,0.8800825093820779,0.23349425827649958,nan,False
fixed,no,forward,0.0001,20.096170663833618,86,8.9052760084814e-06,0.0019582521956581674,nan,False
fixed,no,forward,1e-06,2.581146717071533,11,4.245991278204821e-10,9.628897006757979e-07,1.0872574324004323,True
fixed,no,forward,1e-08,20.041603326797485,85,3181.1427199459067,673.8737848247443,nan,False
fixed,no,forward,1e-10,20.185474634170532,86,5055.288333017108,932.9533444769272,nan,False
fixed,no,forward,1e-12,20.034110069274902,86,5055.565295675182,923.7077322767389,nan,False
fixed,no,backward,0.01,20.089038133621216,87,0.0011906706135218457,2.807341633002733,nan,False
fixed,no,backward,0.0001,20.17884063720703,88,1.3399873795295374e-06,0.0039929292943261495,nan,False
fixed,no,backward,1e-06,20.076816082000732,88,4.350543599413741e-12,1.1305355657714963e-05,nan,False
