Experiment Type,Preconditioning/RateofConv,Derivative,Perturbation,Execution Time,Iterations,F(x),Norm Gradient(x),Experimental Order of Convergence,Converged
fixed,yes,exact,nan,59.74504566192627,21,9.359939107848684e-18,1.581560325321178e-08,0.7747551334565979,True
fixed,yes,forward,0.01,81.21579313278198,17,1029.0272796557274,0.24536438486929746,nan,False
fixed,yes,forward,0.0001,71.85787177085876,22,2.0508217588063484,2.5182915892093056e-06,1.1603073072458239,True
fixed,yes,forward,1e-06,74.22185015678406,23,0.00022559282437047763,5.870857862184636e-07,2.221175900951547,True
fixed,yes,forward,1e-08,82.22830581665039,7,56639.95077080381,7867.615311066721,nan,False
fixed,yes,forward,1e-10,80.73688888549805,10,52097.15257408636,6766.588106467858,nan,False
fixed,yes,forward,1e-12,87.54105949401855,9,13108.3643852213,352.3397030309796,nan,False
fixed,yes,backward,0.01,79.71215534210205,24,500.96325912804434,615.0734624975731,nan,False
fixed,yes,backward,0.0001,82.64931082725525,25,0.027119760547244416,4.133158576212519,nan,False
fixed,yes,backward,1e-06,81.92445516586304,24,0.00016734156618254068,0.03442398005702363,nan,False
fixed,yes,backward,1e-08,80.05534243583679,7,56732.114143525694,7878.7957140395265,nan,False
fixed,yes,backward,1e-10,90.96162915229797,6,11089.648995773694,971.5760716290556,nan,False
fixed,yes,backward,1e-12,90.73852443695068,10,14035.60381696976,1192.2917065505158,nan,False
fixed,yes,central,0.01,71.75330901145935,21,0.96117170833984,2.121310857535274e-06,0.4123667673599617,True
fixed,yes,central,0.0001,72.1112072467804,21,1.0001257025154957e-08,4.5721849706035015e-08,0.8312931934671615,True
fixed,yes,central,1e-06,81.81562924385071,21,0.43863004614116785,9.220747313093987,nan,False
fixed,yes,central,1e-08,80.35521388053894,20,11076.542484095124,885.7184656561241,nan,False
fixed,yes,central,1e-10,95.73264074325562,12,60498.675894984364,8235.409543125883,nan,False
fixed,yes,central,1e-12,83.54449272155762,12,16328.859848114005,2736.3066726947827,nan,False
fixed,yes,adaptive_forward,0.01,80.69623732566833,17,1031.908762385936,0.5286988079241113,nan,False
fixed,yes,adaptive_forward,0.0001,69.32644438743591,21,2.0508238579536955,4.350485933189972e-06,0.3741874167716947,True
fixed,yes,adaptive_forward,1e-06,81.02722024917603,23,0.0004235528899000072,0.3383451319369789,nan,False
fixed,yes,adaptive_forward,1e-08,107.40907526016235,14,39255.04560226713,4613.447048005968,nan,False
fixed,yes,adaptive_forward,1e-10,83.50419092178345,10,10171.619914178227,149.32680739176462,nan,False
fixed,yes,adaptive_forward,1e-12,80.23151469230652,5,10717.178624192687,740.0819554984199,nan,False
