Experiment Type,Preconditioning/RateofConv,Derivative,Perturbation,Execution Time,Iterations,F(x),Norm Gradient(x),Experimental Order of Convergence,Converged
fixed,no,adaptive_forward,0.01,2.0783212184906006,10,0.0014690250779827712,1.2786606071703405e-06,1.3003905127258262,True
fixed,no,adaptive_forward,0.0001,2.686445474624634,12,2.3968676711175784e-06,5.884201941621367e-06,1.0726344275669328,True
fixed,no,adaptive_forward,1e-06,2.5042002201080322,12,1.487757399658615e-07,3.143635963450749e-06,1.002788732256869,True
fixed,no,adaptive_forward,1e-08,20.211486339569092,94,46.134182401275105,6.316144788706468,nan,False
fixed,no,adaptive_forward,1e-10,20.002333164215088,94,53.74795589992964,7.253451188366921,nan,False
fixed,no,adaptive_forward,1e-12,20.151654481887817,97,53.749999806058625,7.341986890142693,nan,False
fixed,no,adaptive_backward,0.01,20.008872509002686,97,0.0006773548918375192,0.0021380344843892037,nan,False
fixed,no,adaptive_backward,0.0001,20.067711114883423,100,1.314914652043088e-07,2.0277379572570433e-05,nan,False
fixed,no,adaptive_backward,1e-06,2.3977017402648926,12,5.809108930633471e-07,8.92630097243723e-06,0.9991446235395247,True
fixed,no,adaptive_backward,1e-08,20.098281860351562,96,45.47077749012885,6.232332693468367,nan,False
fixed,no,adaptive_backward,1e-10,20.166273832321167,97,53.74815925731525,7.254346254183279,nan,False
fixed,no,adaptive_backward,1e-12,20.13862943649292,95,53.749999823926565,7.258660748121831,nan,False
fixed,no,adaptive_central,0.01,4.146464109420776,12,1.1444265586034019e-07,4.102138032948313e-06,0.9740427071585296,True
fixed,no,adaptive_central,0.0001,4.277760982513428,12,1.4202833237958592e-07,3.27676565280861e-06,0.9999971513062414,True
fixed,no,adaptive_central,1e-06,4.31358003616333,12,1.4073349012993604e-07,3.2610088793759813e-06,1.0000005523199726,True
fixed,no,adaptive_central,1e-08,20.135045289993286,55,41.046511813961196,5.681056765998494,nan,False
fixed,no,adaptive_central,1e-10,20.017374753952026,56,53.74597337603521,7.25303816932189,nan,False
fixed,no,adaptive_central,1e-12,20.13252592086792,56,53.74999966916204,7.238621737046272,nan,False
fixed,no,exact,nan,0.20309972763061523,13,1.811555456650691e-10,9.639881405652287e-06,0.9774053880729846,True
fixed,no,forward,0.01,20.071090698242188,103,0.0014615292937801227,1.1493167567514624e-05,nan,False
fixed,no,forward,0.0001,2.3782644271850586,12,2.6652016512092685e-06,7.138208734995613e-06,1.0726466544659845,True
fixed,no,forward,1e-06,2.3986337184906006,12,1.719571059138784e-07,3.4999609278556365e-06,1.0026369459929283,True
fixed,no,forward,1e-08,20.187544345855713,102,45.86662581486507,6.282562751771419,nan,False
fixed,no,forward,1e-10,20.108656406402588,98,53.74816597248698,7.253032267783694,nan,False
fixed,no,forward,1e-12,20.157140970230103,91,53.74999983611437,7.293166536679025,nan,False
fixed,no,backward,0.01,20.07219910621643,97,0.0006825727928761979,0.0021477707427879134,nan,False
fixed,no,backward,0.0001,20.140299797058105,97,1.3152219104882484e-07,2.0277769187536238e-05,nan,False
fixed,no,backward,1e-06,2.654313802719116,13,9.534784420047817e-08,3.2388760882214433e-06,0.9983428551683838,True
fixed,no,backward,1e-08,20.159464120864868,101,46.2395379050206,6.327975109657949,nan,False
fixed,no,backward,1e-10,20.17330574989319,98,53.748170555286464,7.253718725912688,nan,False
fixed,no,backward,1e-12,20.091819524765015,95,53.74999978495821,7.303342465875264,nan,False
fixed,no,central,0.01,4.1166253089904785,12,1.1434422530106186e-07,4.100067346658922e-06,0.974035951897959,True
fixed,no,central,0.0001,4.040179967880249,12,1.4202863586008957e-07,3.2767693370893096e-06,0.9999971520506378,True
fixed,no,central,1e-06,4.146446704864502,12,1.5107924765116584e-07,3.452044564727931e-06,1.0000014762408413,True
fixed,no,central,1e-08,20.01642417907715,58,40.842883615528095,5.650884670400597,nan,False
fixed,no,central,1e-10,20.06995177268982,58,53.74650402522979,7.253678778094848,nan,False
fixed,no,central,1e-12,20.292189121246338,59,53.7499996254372,7.19256338518234,nan,False
sampled,no,adaptive_forward,0.01,1.9764068126678467,10,0.0014690250779827712,1.2786606071703405e-06,1.3003905127258262,True
sampled,no,adaptive_forward,0.0001,2.4980762004852295,12,2.3968676711175784e-06,5.884201941621367e-06,1.0726344275669328,True
sampled,no,adaptive_forward,1e-06,2.6075186729431152,12,1.487757399658615e-07,3.143635963450749e-06,1.002788732256869,True
sampled,no,adaptive_forward,1e-08,20.15935730934143,95,46.057705910226126,6.306383688118251,nan,False
sampled,no,adaptive_forward,1e-10,20.04736876487732,95,53.747946812720166,7.254434007236485,nan,False
sampled,no,adaptive_forward,1e-12,20.034497261047363,94,53.749999810492405,7.215590146796829,nan,False
sampled,no,adaptive_backward,0.01,20.13640308380127,99,0.0006773548918375199,0.0021380344843891803,nan,False
sampled,no,adaptive_backward,0.0001,20.08449697494507,98,1.314914652043083e-07,2.0277379572569393e-05,nan,False
sampled,no,adaptive_backward,1e-06,2.4382975101470947,12,5.809108930633471e-07,8.92630097243723e-06,0.9991446235395247,True
sampled,no,adaptive_backward,1e-08,20.042374849319458,96,45.47077749012885,6.232332693468367,nan,False
sampled,no,adaptive_backward,1e-10,20.04836654663086,95,53.74817691371028,7.253069289164755,nan,False
sampled,no,adaptive_backward,1e-12,20.195934057235718,95,53.749999823926565,7.258660748121831,nan,False
sampled,no,adaptive_central,0.01,4.4172282218933105,12,1.1444265586034019e-07,4.102138032948313e-06,0.9740427071585296,True
sampled,no,adaptive_central,0.0001,4.1978535652160645,12,1.4202833237958592e-07,3.27676565280861e-06,0.9999971513062414,True
sampled,no,adaptive_central,1e-06,4.338315963745117,12,1.4073349012993604e-07,3.2610088793759813e-06,1.0000005523199726,True
sampled,no,adaptive_central,1e-08,20.295406818389893,56,40.81936236260336,5.652419906512689,nan,False
sampled,no,adaptive_central,1e-10,20.232043504714966,56,53.74597337603521,7.25303816932189,nan,False
sampled,no,adaptive_central,1e-12,20.316768646240234,56,53.74999966916204,7.238621737046272,nan,False
sampled,no,exact,nan,0.22835922241210938,13,1.811555456650691e-10,9.639881405652287e-06,0.9774053880729846,True
sampled,no,forward,0.01,20.072171926498413,103,0.0014615292937801227,1.1493167567514624e-05,nan,False
sampled,no,forward,0.0001,2.3314990997314453,12,2.6652016512092685e-06,7.138208734995613e-06,1.0726466544659845,True
sampled,no,forward,1e-06,2.320681095123291,12,1.719571059138784e-07,3.4999609278556365e-06,1.0026369459929283,True
