Experiment Type,Preconditioning/RateofConv,Derivative,Perturbation,Execution Time,Iterations,F(x),Norm Gradient(x),Experimental Order of Convergence,Converged
fixed,superlinear,adaptive_forward,0.01,20.091445922851562,113,94.73806136138678,4.075549743564584,nan,False
fixed,superlinear,adaptive_forward,0.0001,20.038095474243164,126,0.2069336374000882,0.2908525703155166,nan,False
fixed,superlinear,adaptive_forward,1e-06,20.058039665222168,131,2.2619492500452084e-05,0.0017837253663342454,nan,False
fixed,superlinear,adaptive_forward,1e-08,20.08336639404297,9,963.7841726041644,240.53507065834913,nan,False
fixed,superlinear,adaptive_forward,1e-10,20.060688018798828,54,972.4573301147299,56.51926056052959,nan,False
fixed,superlinear,adaptive_forward,1e-12,20.09701895713806,92,54.18141194799998,7.414649516509135,nan,False
fixed,superlinear,adaptive_backward,0.01,20.08641266822815,36,11.480902899540016,28.83128027609247,nan,False
fixed,superlinear,adaptive_backward,0.0001,20.1019926071167,96,0.011690329043387411,0.238016013139904,nan,False
fixed,superlinear,adaptive_backward,1e-06,20.08690357208252,93,1.2874708430902411e-08,0.0029911376209409484,nan,False
fixed,superlinear,adaptive_backward,1e-08,20.092294931411743,12,805.8609404233862,133.76407506904084,nan,False
fixed,superlinear,adaptive_backward,1e-10,20.08369207382202,88,172.03451230468104,37.30787815846033,nan,False
fixed,superlinear,adaptive_backward,1e-12,20.09681272506714,111,0.8748756188926807,0.6545247223947275,nan,False
fixed,superlinear,adaptive_central,0.01,20.135298013687134,54,0.09616108459600026,0.02503515346849397,nan,False
fixed,superlinear,adaptive_central,0.0001,17.24571943283081,64,1.063139615060257e-09,6.217603598019959e-07,0.38875631222964807,True
fixed,superlinear,adaptive_central,1e-06,20.1359965801239,71,5.487193950053952e-06,0.06073287920045694,nan,False
fixed,superlinear,adaptive_central,1e-08,20.082205533981323,15,367.7022645918265,114.85340705252598,nan,False
fixed,superlinear,adaptive_central,1e-10,20.089519262313843,18,1011.5254190364371,31.89560633457082,nan,False
fixed,superlinear,adaptive_central,1e-12,20.047125577926636,67,965.7809957354493,35.34385558759998,nan,False
fixed,superlinear,exact,nan,0.35711240768432617,64,1.0152513907408057e-14,6.367526495094769e-08,0.5777249651017031,True
fixed,superlinear,forward,0.01,20.068933963775635,93,101.05975196494566,0.518449547538409,nan,False
fixed,superlinear,forward,0.0001,20.091221809387207,103,0.20508195885366493,0.0007217375091224195,nan,False
fixed,superlinear,forward,1e-06,10.578676462173462,64,2.2562746490055952e-05,1.1442735742798894e-06,0.4471917158288855,True
fixed,superlinear,forward,1e-08,20.10954451560974,9,909.2989301322584,267.9561163239038,nan,False
fixed,superlinear,forward,1e-10,7.45486855506897,23,9.355145671946209e+36,0.0,0.12372777066945025,True
fixed,superlinear,forward,1e-12,20.064732551574707,111,935.8206341348896,40.601483814494834,nan,False
fixed,superlinear,backward,0.01,20.085673332214355,25,22.466613421506377,60.072700309261606,nan,False
fixed,superlinear,backward,0.0001,20.08087158203125,115,0.0007285975685442036,0.5822839780301338,nan,False
fixed,superlinear,backward,1e-06,20.02026128768921,114,1.6467874609388903e-05,0.00043985112991424413,nan,False
fixed,superlinear,backward,1e-08,20.108340978622437,11,658.5913941678302,136.27024898619254,nan,False
fixed,superlinear,backward,1e-10,20.06882882118225,17,30.060441205786763,30.17589796712113,nan,False
fixed,superlinear,backward,1e-12,20.05697011947632,112,936.9485144213564,47.95455818876704,nan,False
fixed,superlinear,central,0.01,20.09075403213501,55,0.09617576723251098,0.030922340309104623,nan,False
fixed,superlinear,central,0.0001,16.504741430282593,63,1.1450592161603128e-09,1.401461358869901e-06,0.3197047726324662,True
fixed,superlinear,central,1e-06,20.09842300415039,47,254.06318936489498,24.713200606233887,nan,False
fixed,superlinear,central,1e-08,20.118678092956543,24,286.6286531695462,67.66651822450581,nan,False
fixed,superlinear,central,1e-10,20.098499536514282,11,1072.4909031007742,50.88863056103801,nan,False
fixed,superlinear,central,1e-12,20.08710265159607,61,988.6035911362156,45.896335267678005,nan,False
fixed,quadratic,adaptive_forward,0.01,20.0799400806427,113,94.73806136138678,4.075549743564584,nan,False
fixed,quadratic,adaptive_forward,0.0001,20.040130615234375,127,0.2069336374000882,0.2908525703155166,nan,False
fixed,quadratic,adaptive_forward,1e-06,8.442382335662842,50,2.2547654522111514e-05,4.93703221256015e-06,0.222509686685019,True
fixed,quadratic,adaptive_forward,1e-08,20.084000825881958,9,945.939425851119,169.55012362620812,nan,False
fixed,quadratic,adaptive_forward,1e-10,20.00158977508545,54,972.4573301147299,56.51926056052959,nan,False
fixed,quadratic,adaptive_forward,1e-12,20.10277819633484,93,54.18141032259905,7.391561694737982,nan,False
fixed,quadratic,adaptive_backward,0.01,20.02018976211548,36,11.480902899540016,28.83128027609247,nan,False
fixed,quadratic,adaptive_backward,0.0001,20.103798151016235,96,0.011690329043387411,0.238016013139904,nan,False
fixed,quadratic,adaptive_backward,1e-06,20.065295219421387,93,1.2874708429189932e-08,0.0029911376208430957,nan,False
fixed,quadratic,adaptive_backward,1e-08,20.09414577484131,12,805.8609404233873,133.7638431698068,nan,False
fixed,quadratic,adaptive_backward,1e-10,20.070221424102783,88,173.28364225421942,45.3171065633996,nan,False
fixed,quadratic,adaptive_backward,1e-12,20.078355312347412,111,0.8748756186091982,0.6554537833718278,nan,False
fixed,quadratic,adaptive_central,0.01,20.093420267105103,54,0.09616108459600026,0.02503515346849397,nan,False
fixed,quadratic,adaptive_central,0.0001,17.029158115386963,64,1.0000659135671891e-09,2.1241235316315918e-08,0.38875631222964807,True
fixed,quadratic,adaptive_central,1e-06,19.24888586997986,72,4.072165313863022e-15,2.0210894441363908e-06,0.36616784652192813,True
fixed,quadratic,adaptive_central,1e-08,20.118494272232056,15,376.7281042307792,130.57685906298363,nan,False
fixed,quadratic,adaptive_central,1e-10,20.11532974243164,18,1012.1484624115838,46.29601204254539,nan,False
fixed,quadratic,adaptive_central,1e-12,20.006386041641235,71,962.1300179029479,29.03936612778712,nan,False
fixed,quadratic,exact,nan,0.32968997955322266,64,5.1799811784239096e-27,1.017839002831382e-13,0.5777249651017031,True
