Experiment Type,Preconditioning/RateofConv,Derivative,Perturbation,Execution Time,Iterations,F(x),Norm Gradient(x),Experimental Order of Convergence,Converged
fixed,superlinear,adaptive_forward,0.01,13.729398488998413,12,10.420679749445988,1.0155615244736832e-07,1.2623296919818556,True
fixed,superlinear,adaptive_forward,0.0001,16.690734386444092,14,0.00022468612884439553,1.1441576333558234e-06,1.150273916363533,True
fixed,superlinear,adaptive_forward,1e-06,17.360844612121582,14,5.040683037762297e-09,4.159446600970184e-06,1.006398916930285,True
fixed,superlinear,adaptive_forward,1e-08,80.27693581581116,16,0.15012636852735026,0.7851809158138285,nan,False
fixed,superlinear,adaptive_forward,1e-10,80.06937217712402,15,1989.431468947958,209.1095186080222,nan,False
fixed,superlinear,adaptive_forward,1e-12,79.9880428314209,56,0.01872133364767334,0.3640148028025836,nan,False
fixed,superlinear,adaptive_backward,0.01,80.0440742969513,62,0.5392858779462317,7.893284307020508,nan,False
fixed,superlinear,adaptive_backward,0.0001,79.99252772331238,62,2.402996967912591e-05,0.029522981576897867,nan,False
fixed,superlinear,adaptive_backward,1e-06,80.02809190750122,45,8.771494686464407e-10,3.169358059522323e-05,nan,False
fixed,superlinear,adaptive_backward,1e-08,80.09614372253418,10,1619.663377767581,599.2450378054517,nan,False
fixed,superlinear,adaptive_backward,1e-10,80.15999054908752,34,0.030409674509276882,0.4444304975007789,nan,False
fixed,superlinear,adaptive_backward,1e-12,79.73903441429138,49,0.09555920055090061,1.0615555578279565,nan,False
fixed,superlinear,adaptive_central,0.01,80.43090081214905,46,1.4187736532749495e-05,0.04135786683801371,nan,False
fixed,superlinear,adaptive_central,0.0001,25.030887842178345,13,2.4840184894151057e-14,4.696848677887315e-07,1.3392262333574536,True
fixed,superlinear,adaptive_central,1e-06,29.302188873291016,14,3.4187578341534448e-12,3.871621658243725e-06,1.004641966412294,True
fixed,superlinear,adaptive_central,1e-08,80.18961310386658,7,4921.381952759931,850.1849872537558,nan,False
fixed,superlinear,adaptive_central,1e-10,80.51949524879456,12,12.473401294342182,14.227356163423675,nan,False
fixed,superlinear,adaptive_central,1e-12,80.19489789009094,42,3.8039609256528704,2.5397250375719023,nan,False
fixed,superlinear,exact,nan,1.585153341293335,14,1.520733191211961e-11,4.186788343950657e-06,1.00199338110009,True
fixed,superlinear,forward,0.01,14.88126540184021,12,10.420679749445988,1.0155615244736832e-07,1.2623296919818556,True
fixed,superlinear,forward,0.0001,17.611330032348633,14,0.00022468612884439553,1.1441576333558234e-06,1.150273916363533,True
fixed,superlinear,forward,1e-06,17.91408681869507,14,5.040683037762297e-09,4.159446600970184e-06,1.006398916930285,True
fixed,superlinear,forward,1e-08,80.0845878124237,17,0.17499126495954248,1.2368068168207342,nan,False
fixed,superlinear,forward,1e-10,79.97295594215393,16,118.15916108536692,98.7263538656737,nan,False
fixed,superlinear,forward,1e-12,80.14244532585144,70,0.01659479563421119,0.07595442887007126,nan,False
fixed,superlinear,backward,0.01,80.08102989196777,64,0.5276317719282287,7.94853649640483,nan,False
fixed,superlinear,backward,0.0001,80.19505333900452,64,2.413269545843841e-05,0.02965613027734573,nan,False
fixed,superlinear,backward,1e-06,79.934805393219,46,8.884916334184685e-10,3.0335953115062677e-05,nan,False
fixed,superlinear,backward,1e-08,80.23123836517334,13,87.82837781396977,64.16840113036095,nan,False
fixed,superlinear,backward,1e-10,80.14661192893982,17,0.5182619678446838,2.3209684856872985,nan,False
fixed,superlinear,backward,1e-12,80.2333984375,53,0.01426511739903083,0.13780658394460896,nan,False
fixed,superlinear,central,0.01,80.45177555084229,47,1.4526536664124496e-05,0.054370867569480806,nan,False
fixed,superlinear,central,0.0001,24.4041690826416,13,2.4840243881067996e-14,4.696869751515506e-07,1.339225786412184,True
fixed,superlinear,central,1e-06,28.439204454421997,14,3.3550936845482925e-12,3.830685867154231e-06,1.0053412075752162,True
fixed,superlinear,central,1e-08,80.44093871116638,6,9892.765099745977,254.33159277044143,nan,False
fixed,superlinear,central,1e-10,80.46555876731873,10,2.9799533189228864,4.940699740830571,nan,False
fixed,superlinear,central,1e-12,80.29951286315918,45,0.021332068752529555,0.14624229794317498,nan,False
fixed,quadratic,adaptive_forward,0.01,12.810547351837158,10,10.4206804157774,1.4924837543449038e-06,1.9617317501702825,True
fixed,quadratic,adaptive_forward,0.0001,19.577905416488647,13,0.0002246861356081926,1.8744024509601728e-06,1.3267658741551318,True
fixed,quadratic,adaptive_forward,1e-06,39.62538170814514,14,5.0279703967136926e-09,3.7849961435043546e-06,1.0027582991492843,True
fixed,quadratic,adaptive_forward,1e-08,79.85122990608215,15,0.19930417611573187,1.084695972421245,nan,False
fixed,quadratic,adaptive_forward,1e-10,80.16985201835632,15,1989.7551402492643,209.3189309430095,nan,False
fixed,quadratic,adaptive_forward,1e-12,79.7313220500946,54,0.019025932229317647,0.09146481917802858,nan,False
fixed,quadratic,adaptive_backward,0.01,80.1788649559021,62,0.5392858779462317,7.893284307020508,nan,False
fixed,quadratic,adaptive_backward,0.0001,80.04614186286926,54,2.4076369656503132e-05,0.02952627249297653,nan,False
fixed,quadratic,adaptive_backward,1e-06,80.25247573852539,16,8.785045904202671e-10,3.0235197357790305e-05,nan,False
fixed,quadratic,adaptive_backward,1e-08,80.25103664398193,10,1629.8577938730782,601.5083250344593,nan,False
fixed,quadratic,adaptive_backward,1e-10,80.1105363368988,34,0.03393361277536262,0.6376324945996987,nan,False
fixed,quadratic,adaptive_backward,1e-12,80.29249238967896,50,0.09482289558853421,1.3246729850304741,nan,False
fixed,quadratic,adaptive_central,0.01,80.32328653335571,38,3.499315083393072e-05,0.032761816220513086,nan,False
fixed,quadratic,adaptive_central,0.0001,29.500808238983154,13,2.484415839594064e-14,6.866242412909771e-07,1.2532557003227922,True
