Experiment Type,Preconditioning/RateofConv,Derivative,Perturbation,Execution Time,Iterations,F(x),Norm Gradient(x),Experimental Order of Convergence,Converged
fixed,superlinear,adaptive_forward,0.01,315.46571946144104,9,0.0017959657777175885,0.00012892178075806835,nan,False
fixed,superlinear,adaptive_forward,0.0001,300.56732535362244,3,4.863701688396471,0.06898306885965434,nan,False
fixed,superlinear,adaptive_forward,1e-06,315.3271450996399,6,33.480600579446595,0.5231484409425584,nan,False
fixed,superlinear,adaptive_forward,1e-08,302.49929904937744,12,50.73926949573637,0.6884840131368691,nan,False
fixed,superlinear,adaptive_forward,1e-10,310.1096222400665,12,50.28676133126506,0.687407901123282,nan,False
fixed,superlinear,adaptive_forward,1e-12,315.2864954471588,4,53.74999648010096,0.5429546678669387,nan,False
fixed,superlinear,adaptive_backward,0.01,315.50481128692627,9,0.001988659569534559,0.0003316902625764762,nan,False
fixed,superlinear,adaptive_backward,0.0001,315.03291511535645,3,3.939999137261041,0.07304658875312059,nan,False
fixed,superlinear,adaptive_backward,1e-06,314.074036359787,3,14.853737637215046,0.20971581844548556,nan,False
fixed,superlinear,adaptive_backward,1e-08,313.14482593536377,13,49.34563137658666,0.6714445243868766,nan,False
fixed,superlinear,adaptive_backward,1e-10,315.01130723953247,12,50.70502650361422,0.687124103028007,nan,False
fixed,superlinear,adaptive_backward,1e-12,314.8083453178406,14,48.278057022156844,1.1505013085279905,nan,False
fixed,superlinear,adaptive_central,0.01,301.55594205856323,5,0.1439566732549884,0.008655824261773038,nan,False
fixed,superlinear,adaptive_central,0.0001,315.84817004203796,5,0.2643187622251486,0.017334316821267313,nan,False
fixed,superlinear,adaptive_central,1e-06,315.87594413757324,1,29.98318010562751,0.2942786898912868,nan,False
fixed,superlinear,adaptive_central,1e-08,315.5444140434265,2,13.6248860992751,0.18933301545481643,nan,False
fixed,superlinear,adaptive_central,1e-10,301.1097550392151,5,53.22280489269014,0.7224868020416702,nan,False
fixed,superlinear,adaptive_central,1e-12,314.7641248703003,5,52.8575597980974,0.6774784713394645,nan,False
fixed,superlinear,exact,nan,299.568724155426,718,53.74999810036482,36269.476369410055,nan,False
fixed,superlinear,forward,0.01,315.1699731349945,9,0.001583903904826336,0.0003286113921430908,nan,False
fixed,superlinear,forward,0.0001,311.03823804855347,4,3.4259198723679485,0.03081104350862666,nan,False
fixed,superlinear,forward,1e-06,313.25746607780457,12,5.527523529284641,0.09696152621001308,nan,False
fixed,superlinear,forward,1e-08,316.0464744567871,13,50.73890878755118,0.6885693941728411,nan,False
fixed,superlinear,forward,1e-10,315.4816131591797,12,51.223533856275736,0.6855577902470565,nan,False
fixed,superlinear,forward,1e-12,315.76668882369995,2,3509629502750892.5,0.0,nan,False
fixed,superlinear,backward,0.01,316.1233172416687,9,0.001946882190163703,0.0003278193279035667,nan,False
fixed,superlinear,backward,0.0001,312.2121059894562,4,2.992786776333106,0.05179489901310952,nan,False
fixed,superlinear,backward,1e-06,311.9742999076843,1,7.829929739590984,0.10174646100533032,nan,False
fixed,superlinear,backward,1e-08,302.9053933620453,9,51.98977358982964,0.7031253470022345,nan,False
fixed,superlinear,backward,1e-10,304.49471950531006,12,51.20907320438619,0.6944682873397632,nan,False
fixed,superlinear,backward,1e-12,44.818613052368164,2,52.9144552618507,0.0,-182.12494504945545,True
fixed,superlinear,central,0.01,302.433789730072,5,0.1440096767219037,0.008662826732735404,nan,False
fixed,superlinear,central,0.0001,316.55375814437866,5,0.16559184261673252,0.009105235973739172,nan,False
fixed,superlinear,central,1e-06,316.60000491142273,1,20.874572838647282,0.2452175590579599,nan,False
fixed,superlinear,central,1e-08,316.1661343574524,5,52.7028953588059,0.712639895928484,nan,False
fixed,superlinear,central,1e-10,315.90103244781494,4,53.22495299920271,0.7159332699941833,nan,False
fixed,superlinear,central,1e-12,315.6492097377777,7,52.11745164536935,0.6305040912900234,nan,False
fixed,quadratic,adaptive_forward,0.01,301.85441994667053,6,0.0040676731589854905,0.0004777727880848443,nan,False
fixed,quadratic,adaptive_forward,0.0001,313.72874212265015,3,4.220216575705181,0.05486088881459188,nan,False
fixed,quadratic,adaptive_forward,1e-06,313.1119170188904,6,26.074754975401053,0.4191038239386761,nan,False
fixed,quadratic,adaptive_forward,1e-08,306.11168146133423,12,50.73926949573637,0.6884840131368691,nan,False
fixed,quadratic,adaptive_forward,1e-10,312.3710539340973,12,50.28676133126506,0.687407901123282,nan,False
fixed,quadratic,adaptive_forward,1e-12,312.51164722442627,4,53.74999669464844,1.0940819883965387,nan,False
fixed,quadratic,adaptive_backward,0.01,315.298143863678,7,0.005621634329375161,0.0006691664724018749,nan,False
fixed,quadratic,adaptive_backward,0.0001,312.70780897140503,2,17.209006315147146,0.2574281620201473,nan,False
fixed,quadratic,adaptive_backward,1e-06,316.21297812461853,3,14.853737637215046,0.20971581844548556,nan,False
fixed,quadratic,adaptive_backward,1e-08,316.075692653656,13,49.34563137658666,0.6714445243868766,nan,False
fixed,quadratic,adaptive_backward,1e-10,316.25409150123596,12,50.70502650361422,0.687124103028007,nan,False
fixed,quadratic,adaptive_backward,1e-12,314.51603841781616,14,48.278057022156844,1.1505013085279905,nan,False
fixed,quadratic,adaptive_central,0.01,318.54418754577637,5,0.02950667931370269,0.0019285541249047528,nan,False
fixed,quadratic,adaptive_central,0.0001,321.0508852005005,3,2.6451719691633877,0.07275646370781155,nan,False
fixed,quadratic,adaptive_central,1e-06,316.3955090045929,1,29.147120542924846,0.29402236313830066,nan,False
fixed,quadratic,adaptive_central,1e-08,319.9531931877136,2,10.850784786771856,0.13693216218706789,nan,False
fixed,quadratic,adaptive_central,1e-10,322.33738446235657,5,53.22280489269014,0.7224868020416702,nan,False
fixed,quadratic,adaptive_central,1e-12,300.07954239845276,4,52.857559798108156,1.4985668930956932,nan,False
fixed,quadratic,exact,nan,300.0832824707031,695,53.74999816121663,36269.476406455644,nan,False
fixed,quadratic,forward,0.01,312.9299478530884,7,0.0028836932417036897,0.0002671898234786271,nan,False
fixed,quadratic,forward,0.0001,314.88096499443054,3,4.9274982133440615,0.09205856240241073,nan,False
fixed,quadratic,forward,1e-06,302.32750511169434,11,5.536950097537696,0.0971334386725687,nan,False
fixed,quadratic,forward,1e-08,314.460200548172,12,50.73890878755118,0.6885693941728411,nan,False
fixed,quadratic,forward,1e-10,315.07120847702026,12,51.2235343338088,0.6863314975399247,nan,False
fixed,quadratic,forward,1e-12,311.99645376205444,2,2695545966611561.0,0.0,nan,False
fixed,quadratic,backward,0.01,315.8672490119934,7,0.003042960923670133,0.0006188106295222596,nan,False
fixed,quadratic,backward,0.0001,312.8301796913147,3,3.4213036285373395,0.06025605753866934,nan,False
fixed,quadratic,backward,1e-06,313.54234313964844,1,7.800856147364827,0.10533443949826199,nan,False
fixed,quadratic,backward,1e-08,315.2573206424713,9,51.98977358982964,0.7031253470022345,nan,False
fixed,quadratic,backward,1e-10,317.00782012939453,12,51.20907320438619,0.6944682873397632,nan,False
fixed,quadratic,backward,1e-12,46.12175011634827,2,52.9144552618507,0.0,-182.12494504945545,True
fixed,quadratic,central,0.01,326.349200963974,5,0.02918930076017222,0.0019247982878616927,nan,False
fixed,quadratic,central,0.0001,320.9053604602814,3,2.8364091175213026,0.06248243525949034,nan,False
fixed,quadratic,central,1e-06,325.6553008556366,1,21.96438158828174,0.2520412575826218,nan,False
fixed,quadratic,central,1e-08,322.9967520236969,5,52.70230133440955,0.7126354182995914,nan,False
fixed,quadratic,central,1e-10,325.312735080719,4,53.22495299920271,0.7159332699941833,nan,False
fixed,quadratic,central,1e-12,327.1218843460083,7,51.85492470306197,1.2862197421537525,nan,False
sampled,superlinear,adaptive_forward,0.01,313.57451462745667,9,0.001565131479488736,0.00032913455929610294,nan,False
